ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Is_Years_in_current_job,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
2525,Rent,1.394609816798467,7 years,-0.11095342154390785,-0.17004641063612416,-1.4438001789598278,0.7182733930916706,-0.3409788778582933,-0.6183768912613599,0.0,debt consolidation,Short Term,-0.0703654334238062,-0.7614189445869892,22734.0,-0.40395743929993627,0,0,0.3810447852616881,0,other,0,1,0,0
2526,Rent,0.21886086575679084,5 years,-0.11095342154390785,-1.1159748955394666,-1.191286319272524,1.1577833872248817,-0.3409788778582933,-0.6040860409068414,0.0,debt consolidation,Short Term,0.17032503636007512,1.4927937106890468,10142.0,-0.5203134524885643,1,0,-0.14093437263103534,0,other,0,1,0,0
2527,Own Home,-0.972005458927067,Unknown,-0.11095342154390785,-0.4065285318619598,2.4280790029121624,-1.0293399034125543,1.6647792271904904,-0.6309198081370505,1.0,debt consolidation,Short Term,-0.7704224705391196,-1.2851521842559126,8582.0,-0.47667994754282883,1,0,-1.7068718463092056,0,other,0,1,0,0
2528,Home Mortgage,-0.6251478454610109,4 years,-0.11095342154390785,-0.6430106530877954,-0.3832419682731521,0.3253019951837612,-0.3409788778582933,-0.6163833502627766,0.0,home improvements,Long Term,1.0200798046824366,1.0727722508686517,14695.0,-0.500920783623793,0,1,-0.4019239515773971,1,other,0,1,0,0
2529,Rent,0.8489634096570898,9 years,-0.11095342154390785,-1.1159748955394666,2.0577253420374504,-0.3410518668891718,-0.3409788778582933,1.493962818458043,0.0,debt consolidation,Short Term,0.6355621029545288,0.00753303702313961,22031.0,1.633059166154618,0,0,0.9030239431544116,0,other,0,1,0,0
2530,Home Mortgage,-0.0543186168208485,10+ years,-0.11095342154390785,0.06643571058971146,0.5931449558510891,0.8338569558479526,-0.3409788778582933,1.6128760550851253,0.0,buy a car,Long Term,-0.7245874186009134,0.14465305831962105,14049.0,1.9633326574407666,0,1,1.1640135221007732,1,other,0,1,0,0
2531,Rent,2.0053537430376025,< 1 year,-0.11095342154390785,0.30291783181554705,1.2665152483505655,0.4375159601259162,-0.3409788778582933,-0.6226803680061139,0.0,other,Short Term,-0.6060484911745178,0.6151805801269893,39286.0,1.8287343608140632,0,0,-1.445882267362844,0,other,0,1,0,0
2532,Home Mortgage,-0.20489693892349714,10+ years,-0.11095342154390785,1.012364195493054,0.3574653534762719,0.5130458130161599,-0.3409788778582933,-0.6136695292033446,0.0,debt consolidation,Short Term,1.2484648048572922,0.34813961986624525,13644.0,2.1159624530671874,0,0,1.1640135221007732,1,other,0,1,0,0
2533,Rent,0.2148040515642054,2 years,-0.11095342154390785,-1.1159748955394666,-0.6862585998979166,1.2771815890160245,-0.3409788778582933,-0.614561531049164,0.0,debt consolidation,Short Term,-0.18450148640293568,0.00573326644008489,4029.0,-0.4136537737323219,0,0,-0.9239031094701204,0,other,0,1,0,0
2534,Home Mortgage,-0.44917396189961545,10+ years,-0.11095342154390785,-0.879492774313631,-0.02972256471092724,-0.3935667309357554,-0.3409788778582933,1.6349236034338601,0.0,debt consolidation,Short Term,0.2928152613673506,0.47479847464872116,23469.0,-0.4378946098132861,0,0,1.1640135221007732,1,other,0,1,0,0
2535,Home Mortgage,-0.5223497046941757,10+ years,-0.11095342154390785,1.012364195493054,-0.7704298864603513,-1.4144949807605471,-0.3409788778582933,-0.6256613482419865,0.0,debt consolidation,Long Term,1.3686971455326362,-1.296914799352117,0.0,-0.8499888231896772,1,1,1.1640135221007732,1,other,0,1,0,0
2536,Own Home,-0.683321030109406,4 years,-0.11095342154390785,1.2488463167188895,0.2564598096013508,-0.24079043758958057,-0.3409788778582933,-0.6200069772117337,0.0,debt consolidation,Short Term,0.20814459891992515,0.008882864960430649,23648.0,-0.6657584689743494,0,0,-0.4019239515773971,0,other,0,1,0,0
2537,Home Mortgage,-0.8738399665242617,10+ years,-0.11095342154390785,-1.1159748955394666,-1.1071150327100896,-0.3112976824172576,1.6647792271904904,-0.6098361338847433,1.0,debt consolidation,Long Term,0.5399407014972363,-0.2735686309177194,5576.0,1.3558333150123227,1,1,1.1640135221007732,1,other,0,1,0,0
2538,Home Mortgage,-0.22983809267596236,< 1 year,-0.11095342154390785,-0.17004641063612416,-1.1407835473350632,0.3843653229068558,-0.3409788778582933,-0.6385865987742532,0.0,other,Long Term,0.7944042657058988,-0.9868402101145929,6317.0,-0.48152811475902163,0,1,-1.445882267362844,1,other,0,1,0,0
2539,Rent,-0.28801127732435755,10+ years,-0.11095342154390785,0.30291783181554705,-0.7030928572104035,0.15256242422181493,-0.3409788778582933,1.7539462349492125,0.0,debt consolidation,Long Term,1.4236766290151646,-0.03554897130873273,27960.0,-0.7239364755686635,1,1,1.1640135221007732,0,other,0,1,0,0
2540,Own Home,-1.7872337524767152,Unknown,-0.11095342154390785,-1.8254212592169734,0.3911338681012456,-0.801987416934851,-0.3409788778582933,-0.614945472644352,0.0,debt consolidation,Short Term,-0.6805586741282521,-0.8804287743914826,1992.0,-0.471831780326636,0,0,-1.7068718463092056,0,other,0,1,0,0
2541,Home Mortgage,-0.4406393433623838,< 1 year,-0.11095342154390785,0.06643571058971146,-1.241789091209985,-0.6324267118352888,-0.3409788778582933,0.8825219167074636,0.0,debt consolidation,Long Term,-1.3135807220141618,-0.3032648455381223,15150.0,-0.5106171180561787,0,1,-1.445882267362844,1,other,0,1,0,0
2542,Home Mortgage,-0.2065688188166043,10+ years,-0.11095342154390785,-1.3524570167653023,-0.06339107933590095,-0.6580483706861038,-0.3409788778582933,-0.6136695292033446,0.0,debt consolidation,Long Term,0.8942027531772643,-0.8429710491316562,8203.0,-0.7045438067038922,0,1,1.1640135221007732,1,other,0,1,0,0
2543,Home Mortgage,1.7632043574580505,10+ years,-0.11095342154390785,-0.17004641063612416,0.5594764412261147,1.2105525605404561,-0.3409788778582933,-0.6196900324709126,0.0,debt consolidation,Long Term,2.57192370601885,2.8663561225441203,33217.0,1.746476714871252,1,1,1.1640135221007732,1,other,0,1,0,0
2544,Rent,-0.6355577837665132,10+ years,-0.11095342154390785,-0.4065285318619598,-1.2754576058349587,-0.10435351477605953,-0.3409788778582933,-0.6159792372721997,0.0,debt consolidation,Short Term,-0.21261214633548092,0.4680493349622659,13242.0,-0.45728727867805746,0,0,1.1640135221007732,0,other,0,1,0,0
2545,Home Mortgage,-0.10708775655812963,3 years,-0.11095342154390785,-0.17004641063612416,1.5021948507253822,1.9101573595339254,-0.3409788778582933,-0.6169376090131677,0.0,debt consolidation,Short Term,2.0171615256633184,1.3148413942895114,10167.0,1.8167300544842122,0,0,-0.6629135305237588,1,other,0,1,0,0
2546,Rent,1.8176666477875199,2 years,-0.11095342154390785,2.4312569228480676,0.27329406691383734,-1.4149324492015276,-0.3409788778582933,-0.6194426994340498,0.0,debt consolidation,Short Term,2.6158395562749144,2.842959104964409,24864.0,-0.5494024557857213,0,0,-0.9239031094701204,0,other,0,1,0,0
2547,Home Mortgage,-0.5223497046941757,3 years,-0.11095342154390785,1.7218105591705608,0.9298301021008273,1.37896887392956,-0.3409788778582933,-0.6246377739314742,0.0,debt consolidation,Long Term,1.0126287863870633,-1.2991039235924593,0.0,1.9204952509718327,0,1,-0.6629135305237588,1,other,0,1,0,0
2548,Rent,-0.24828511570262451,1 year,-0.11095342154390785,0.06643571058971146,-0.8040984010853249,-1.0554701808013507,-0.3409788778582933,-0.6290031104777499,0.0,debt consolidation,Long Term,-0.07736487485279338,-1.1626552989467507,19163.0,-0.5397061213533357,1,1,-1.1848926884164823,0,other,0,1,0,0
2549,Home Mortgage,0.8296793045649401,1 year,7.253211725175639,-0.17004641063612416,0.10495149378896819,-0.7595177690134008,5.676295437288058,-0.593735206095023,1.0,debt consolidation,Long Term,0.3041046830270073,-0.417437791900656,15997.0,-0.6172767968124211,1,1,-1.1848926884164823,1,other,0,1,0,0
2550,Home Mortgage,0.3682358260743476,8 years,-0.11095342154390785,-0.4065285318619598,0.10495149378896819,0.9434006734657051,-0.3409788778582933,-0.618179205428533,0.0,debt consolidation,Short Term,-0.295024924450975,1.2474624830864003,22586.0,-0.4233501081647076,1,0,0.6420343642080498,1,other,0,1,0,0
2551,Home Mortgage,0.420936138745953,10+ years,-0.11095342154390785,1.4853284379447251,-0.4842475121480738,0.8840194591563721,-0.3409788778582933,-0.6195816259047288,0.0,other,Short Term,0.26064040963732893,1.6109036552020128,27797.0,-0.5978841279476497,1,0,1.1640135221007732,1,other,0,1,0,0
2552,Rent,0.7663394225957992,4 years,-0.11095342154390785,0.06643571058971146,2.630090090662006,-0.20792096457253006,-0.3409788778582933,-0.6385865987742532,0.0,debt consolidation,Short Term,-0.5112173492334012,-0.24139773174561627,9736.0,-0.4330464425970933,0,0,-0.4019239515773971,0,other,0,1,0,0
2553,Home Mortgage,1.0199285814643955,10+ years,-0.11095342154390785,0.5393999530413827,1.2328467337255913,0.45220232041013025,-0.3409788778582933,0.6759714030347843,0.0,debt consolidation,Short Term,-1.31407389805224,1.3353137846717589,29208.0,-0.4233501081647076,0,0,1.1640135221007732,1,other,0,1,0,0
2554,Home Mortgage,-1.4256414836885327,6 years,-0.11095342154390785,0.06643571058971146,-0.43374474021061293,-0.32216940366661084,-0.3409788778582933,-0.6021693432475407,0.0,debt consolidation,Short Term,-1.0816718256958555,0.11585672899074553,9509.0,-0.53000978692095,1,0,0.12005520631532639,1,other,0,1,0,0
2555,Rent,0.8341571089095863,6 years,-0.11095342154390785,1.012364195493054,-0.6525900852729429,-0.40030592656400943,-0.3409788778582933,-0.6205355996841078,0.0,other,Short Term,-1.3136346105913252,0.2596134043122412,31215.0,-0.47667994754282883,0,0,0.12005520631532639,0,other,0,1,0,0
2556,Home Mortgage,1.3099142525702443,10+ years,-0.11095342154390785,-1.3524570167653023,2.091393856662424,0.37075977701585233,-0.3409788778582933,-0.616337206361541,0.0,small business,Long Term,2.4944782734336046,-1.2709789909143567,940.0,-0.85483699040587,1,1,1.1640135221007732,1,small business,0,0,0,1
2557,Home Mortgage,0.1572432162278986,8 years,-0.11095342154390785,1.012364195493054,-0.1812308805233092,0.9680050952405572,-0.3409788778582933,-0.6196982885152139,0.0,debt consolidation,Long Term,1.359891396638104,1.3415004960510095,27989.0,-0.559098790218107,1,1,0.6420343642080498,1,other,0,1,0,0
2558,Home Mortgage,0.6471992095626058,5 years,-0.11095342154390785,1.4853284379447251,-0.5852530560229953,-0.21942845899436014,-0.3409788778582933,-0.6222510352201233,0.0,debt consolidation,Short Term,-0.2620598132047774,0.25331420727154974,39011.0,-0.4669836131104431,0,0,-0.14093437263103534,1,other,0,1,0,0
2559,Rent,0.5758953383617782,2 years,-0.11095342154390785,1.7218105591705608,-1.3259603777724196,-0.2676200654681015,-0.3409788778582933,-0.6203364485673968,0.0,debt consolidation,Short Term,-0.6877839039904324,-0.519912229473334,28189.0,2.3389462113850743,0,0,-0.9239031094701204,0,other,0,1,0,0
2560,Rent,0.18858784664042205,2 years,-0.11095342154390785,-1.3524570167653023,-2.201341758021739,-0.7168573891402076,-0.3409788778582933,-0.615151495393073,0.0,other,Short Term,-0.7398281378414499,-0.9384713756949973,10822.0,-0.3991092720837434,0,0,-0.9239031094701204,0,other,0,1,0,0
2561,Home Mortgage,-1.2264748699317902,< 1 year,-0.11095342154390785,-0.4065285318619598,1.165509704475644,0.3802327972857566,-0.3409788778582933,1.5659355061616627,0.0,business loan,Short Term,-0.6376588718215566,0.06253852546774948,13173.0,-0.5881877935152641,0,0,-1.445882267362844,1,business loan,1,0,0,0
2562,Rent,-0.7707805712901056,Unknown,-0.11095342154390785,-1.588939137991138,-0.9556067168977072,-1.2901340587625372,-0.3409788778582933,-0.6150789217011774,0.0,debt consolidation,Short Term,-0.8953963683115196,-1.153768931692918,6086.0,1.9109746623736414,1,0,-1.7068718463092056,0,other,0,1,0,0
2563,Own Home,-0.8614764080951162,1 year,-0.11095342154390785,-1.1159748955394666,-1.410131664334854,-0.2433335302794878,-0.3409788778582933,-0.6155116920310305,0.0,debt consolidation,Short Term,-1.313812376974203,0.13497929143570192,12284.0,-0.4185019409485148,0,0,-1.1848926884164823,0,other,0,1,0,0
2564,Home Mortgage,0.3446986493909509,4 years,-0.11095342154390785,-1.1159748955394666,1.6705374238502513,1.2666913316701573,-0.3409788778582933,-0.6179749302062205,0.0,debt consolidation,Short Term,0.915652654330612,1.330814358214122,18199.0,-0.4330464425970933,0,0,-0.4019239515773971,1,other,0,1,0,0
2565,Home Mortgage,1.127510701231921,10+ years,-0.11095342154390785,-0.4065285318619598,0.5931449558510891,0.613116510364008,-0.3409788778582933,-0.6268276551536965,0.0,debt consolidation,Long Term,1.3589882429053315,0.21450665407443234,0.0,-0.5397061213533357,1,1,1.1640135221007732,1,other,0,1,0,0
2566,Home Mortgage,-0.5429016784811416,Unknown,-0.11095342154390785,0.5393999530413827,-0.43374474021061293,0.5476318735988978,-0.3409788778582933,1.738052285323926,0.0,debt consolidation,Short Term,-0.5572781896048007,-0.09876591303852976,19105.0,-0.49122444919140734,0,0,-1.7068718463092056,1,other,0,1,0,0
2567,Home Mortgage,-0.3504326353253658,6 years,-0.11095342154390785,-0.4065285318619598,-1.006109488835168,-0.8536757758572148,-0.3409788778582933,-0.6186990702488798,0.0,debt consolidation,Short Term,-0.2738008117308204,-0.4635569130914332,24612.0,-0.4475909442456718,0,0,0.12005520631532639,1,other,0,1,0,0
2568,Home Mortgage,-0.7079680899209629,7 years,-0.11095342154390785,1.2488463167188895,-0.820932658397812,-0.3729041028302594,-0.3409788778582933,-0.617793877126327,0.0,debt consolidation,Short Term,-0.038190581693784545,0.21844365222486453,15938.0,0.06615643988793678,1,0,0.3810447852616881,1,other,0,1,0,0
2569,Own Home,-0.12214115741242028,< 1 year,-0.11095342154390785,-0.6430106530877954,-0.3664077109606652,0.22300609173224423,-0.3409788778582933,1.635574130831179,0.0,debt consolidation,Long Term,0.5532622190556312,0.663211957562262,28328.0,-0.44274277702947895,0,1,-1.445882267362844,0,other,0,1,0,0
2570,Home Mortgage,0.5636135284625432,3 years,-0.11095342154390785,0.7758820742672183,1.485360593412895,0.5069423905603826,-0.3409788778582933,1.6101844770609501,0.0,debt consolidation,Long Term,0.29541182834907165,1.395606099204092,17098.0,-0.47667994754282883,0,1,-0.6629135305237588,1,other,0,1,0,0
2571,Home Mortgage,-1.1076791033866464,10+ years,-0.11095342154390785,0.30291783181554705,2.562753061412057,-0.6103018054330961,-0.3409788778582933,1.6088572537629668,0.0,debt consolidation,Short Term,-0.011886229226784381,-0.4150755930103967,14483.0,-0.0026840888471132453,1,0,1.1640135221007732,1,other,0,1,0,0
2572,Home Mortgage,-1.0742677940458247,6 years,-0.11095342154390785,-1.1159748955394666,2.512250289474597,-1.0582675827602486,1.6647792271904904,-0.6049845264726578,1.0,debt consolidation,Short Term,-0.9175236347644468,-0.802476211012925,11591.0,-0.49122444919140734,0,0,0.12005520631532639,1,other,0,1,0,0
2573,Rent,-1.0408182128729977,10+ years,-0.11095342154390785,-1.1159748955394666,0.20595703766388992,-0.9424297107349758,-0.3409788778582933,1.6524874227774635,0.0,other,Short Term,0.23941629691717428,-0.5479211591721231,10088.0,-0.5978841279476497,1,0,1.1640135221007732,0,other,0,1,0,0
2574,Rent,0.08766502564185755,10+ years,-0.11095342154390785,-0.4065285318619598,2.663758605286979,0.7832494113187994,-0.3409788778582933,-0.6366699011149525,0.0,debt consolidation,Long Term,-0.41683778415867107,-0.4527582895931049,6383.0,0.004840335744277253,1,1,1.1640135221007732,0,other,0,1,0,0
2575,Rent,-0.4502781422889229,4 years,-0.11095342154390785,1.7218105591705608,0.22279129497637648,-0.8974169701236185,-0.3409788778582933,-0.5925858549510373,0.0,debt consolidation,Long Term,1.4417397036706152,-0.7518576633645111,13342.0,2.277243596456365,1,1,-0.4019239515773971,0,other,0,1,0,0
2576,Own Home,-1.337577998243824,10+ years,-0.11095342154390785,-1.588939137991138,-0.24856790977325663,-1.2172108758794484,1.6647792271904904,-0.6013519666287416,1.0,home improvements,Short Term,-1.2567707556371313,-1.2250848410464614,1694.0,-0.1826159009762848,1,0,1.1640135221007732,0,other,0,1,0,0
2577,Home Mortgage,1.4230840598105763,10+ years,-0.11095342154390785,-0.4065285318619598,-0.3495734536481784,2.1682812675595056,-0.3409788778582933,0.6112567468760833,0.0,debt consolidation,Short Term,-1.3142336168230717,0.3885219723235355,30803.0,-0.4088056065161291,0,0,1.1640135221007732,1,other,0,1,0,0
2578,Home Mortgage,-1.3363150277876417,6 years,-0.11095342154390785,-0.4065285318619598,-0.602087313335482,-0.25706623080498664,-0.3409788778582933,-0.6176298748953556,0.0,debt consolidation,Short Term,-0.23756176820332228,-0.5147378890470518,5748.0,-0.42819827538090044,0,0,0.12005520631532639,1,other,0,1,0,0
2579,Rent,-0.5619610508198921,3 years,-0.11095342154390785,-1.1159748955394666,0.8119903009134185,-0.8480173946221713,-0.3409788778582933,-0.6175954467532548,0.0,debt consolidation,Short Term,-0.2846386565240908,-0.8416212211943652,13060.0,-0.48152811475902163,1,0,-0.6629135305237588,0,other,0,1,0,0
2580,Rent,-0.5359362050561364,6 years,-0.11095342154390785,-0.4065285318619598,-0.7030928572104035,-0.32375883659780286,-0.3409788778582933,-0.616492188467326,0.0,debt consolidation,Short Term,0.7604231065103321,-0.19617849584636643,12114.0,-0.6269731312448067,0,0,0.12005520631532639,0,other,0,1,0,0
2581,Home Mortgage,-1.12072979810053,Unknown,-0.11095342154390785,-0.17004641063612416,-1.1744520619600372,1.006405794858156,-0.3409788778582933,-0.61683920353024,0.0,debt consolidation,Short Term,-0.7960494577065403,-0.7438711814022058,13336.0,-0.4088056065161291,1,0,-1.7068718463092056,1,other,0,1,0,0
2582,Home Mortgage,-1.007789621852231,10+ years,-0.11095342154390785,-0.879492774313631,-1.1071150327100896,-0.6336982581802423,-0.3409788778582933,-0.615762274663601,0.0,debt consolidation,Short Term,-0.6890257403729947,-0.8254232859468728,9167.0,-0.5978841279476497,0,0,1.1640135221007732,1,other,0,1,0,0
2583,Home Mortgage,-0.3468350831168466,5 years,-0.11095342154390785,-0.17004641063612416,-1.2754576058349587,-0.8332038797034619,-0.3409788778582933,-0.6098361338847433,0.0,debt consolidation,Short Term,-0.24625462288125796,-0.5799795726827853,16818.0,-0.5784914590828784,0,0,-0.14093437263103534,1,other,0,1,0,0
2584,Own Home,-1.3471076844131993,10+ years,-0.11095342154390785,0.06643571058971146,0.003945949914047066,0.19897386581262125,-0.3409788778582933,-0.6165277390097391,0.0,debt consolidation,Short Term,-0.24873829564638245,1.0435259788940126,11900.0,-0.4378946098132861,0,0,1.1640135221007732,0,other,0,1,0,0
2585,Home Mortgage,-0.981956135248503,10+ years,-0.11095342154390785,-0.4065285318619598,-0.21489939514828293,-0.7553216660750539,-0.3409788778582933,-0.594502552610338,0.0,home improvements,Short Term,-1.3137173041285528,-0.9350968058517697,17421.0,-0.48152811475902163,0,0,1.1640135221007732,1,other,0,1,0,0
